tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-10-29,3171021003,JAKARTA PUSAT,SAWAH BESAR,KARTINI,LANSIA,Dosis 2,2302
2021-10-29,3175011003,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,LANSIA,Dosis 2,1475
2021-10-29,3175021006,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,LANSIA,Dosis 2,3307
2021-10-29,3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,LANSIA,Dosis 2,1281
2021-10-29,3174041007,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,LANSIA,Dosis 2,1920
2021-10-29,3174051006,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,LANSIA,Dosis 2,2470
2021-10-29,3174051001,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,LANSIA,Dosis 2,2320
2021-10-29,3174011004,JAKARTA SELATAN,TEBET,KEBON BARU,LANSIA,Dosis 2,2425
2021-10-29,3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,LANSIA,Dosis 2,2810
2021-10-29,3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,LANSIA,Dosis 2,2839
2021-10-29,3171071006,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,LANSIA,Dosis 2,1516
2021-10-29,3171011005,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,LANSIA,Dosis 2,1072
2021-10-29,3171031002,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,LANSIA,Dosis 2,1652
2021-10-29,3175011005,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,LANSIA,Dosis 2,1240
2021-10-29,3171071005,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,LANSIA,Dosis 2,1380
2021-10-29,3175081003,JAKARTA TIMUR,MAKASAR,KEBON PALA,LANSIA,Dosis 2,2350
2021-10-29,3171061005,JAKARTA PUSAT,MENTENG,KEBON SIRIH,LANSIA,Dosis 2,818
2021-10-29,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,LANSIA,Dosis 2,1442
2021-10-29,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,LANSIA,Dosis 2,2554
2021-10-29,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,LANSIA,Dosis 2,3941
2021-10-29,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,LANSIA,Dosis 2,1292
2021-10-29,3175091003,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,LANSIA,Dosis 2,2958
2021-10-29,3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LANSIA,Dosis 2,3620
2021-10-29,3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LANSIA,Dosis 2,5405
2021-10-29,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,LANSIA,Dosis 2,2274
2021-10-29,3171031001,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,LANSIA,Dosis 2,1672
2021-10-29,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,LANSIA,Dosis 2,2353
2021-10-29,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,LANSIA,Dosis 2,2725
2021-10-29,3171041002,JAKARTA PUSAT,SENEN,KENARI,LANSIA,Dosis 2,847
2021-10-29,3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,LANSIA,Dosis 2,1342
2021-10-29,3175071003,JAKARTA TIMUR,DUREN SAWIT,KLENDER,LANSIA,Dosis 2,3381
2021-10-29,3172031001,JAKARTA UTARA,KOJA,KOJA,LANSIA,Dosis 2,1241
2021-10-29,3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,LANSIA,Dosis 2,1085
2021-10-29,3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,LANSIA,Dosis 2,1409
2021-10-29,3171041004,JAKARTA PUSAT,SENEN,KRAMAT,LANSIA,Dosis 2,1680
2021-10-29,3175041001,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,LANSIA,Dosis 2,1881
2021-10-29,3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,LANSIA,Dosis 2,1081
2021-10-29,3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,LANSIA,Dosis 2,1469
2021-10-29,3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,LANSIA,Dosis 2,649
2021-10-29,3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,LANSIA,Dosis 2,390
2021-10-29,3171041005,JAKARTA PUSAT,SENEN,KWITANG,LANSIA,Dosis 2,1204
2021-10-29,3172031003,JAKARTA UTARA,KOJA,LAGOA,LANSIA,Dosis 2,2627
2021-10-29,3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,LANSIA,Dosis 2,2679
2021-10-29,3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,LANSIA,Dosis 2,2578
2021-10-29,3175101007,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,LANSIA,Dosis 2,3419
2021-10-29,3175081001,JAKARTA TIMUR,MAKASAR,MAKASAR,LANSIA,Dosis 2,2143
2021-10-29,3175071006,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,LANSIA,Dosis 2,2411
2021-10-29,3175071005,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,LANSIA,Dosis 2,2512
2021-10-29,3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,LANSIA,Dosis 2,797
2021-10-29,3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,LANSIA,Dosis 2,1016
2021-10-29,3171021005,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,LANSIA,Dosis 2,2211
2021-10-29,3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,LANSIA,Dosis 2,1759
2021-10-29,3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,LANSIA,Dosis 2,1526
2021-10-29,3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,LANSIA,Dosis 2,1765
2021-10-29,3172041003,JAKARTA UTARA,CILINCING,MARUNDA,LANSIA,Dosis 2,1035
2021-10-29,3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,LANSIA,Dosis 2,381
2021-10-29,3171061001,JAKARTA PUSAT,MENTENG,MENTENG,LANSIA,Dosis 2,1645
2021-10-29,3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,LANSIA,Dosis 2,1747
2021-10-29,3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,LANSIA,Dosis 2,2002
2021-10-29,3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,LANSIA,Dosis 2,1762
2021-10-29,3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,LANSIA,Dosis 2,3500
2021-10-29,3175101004,JAKARTA TIMUR,CIPAYUNG,MUNJUL,LANSIA,Dosis 2,1360
2021-10-29,3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,LANSIA,Dosis 2,3890
2021-10-29,3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,LANSIA,Dosis 2,3475
2021-10-29,3175011004,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,LANSIA,Dosis 2,1283
2021-10-29,3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,LANSIA,Dosis 2,3540
2021-10-29,3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,LANSIA,Dosis 2,1088
2021-10-29,3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,LANSIA,Dosis 2,2087
2021-10-29,3171021001,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,LANSIA,Dosis 2,1728
2021-10-29,3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,LANSIA,Dosis 2,1783
2021-10-29,3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,LANSIA,Dosis 2,2020
2021-10-29,3171041003,JAKARTA PUSAT,SENEN,PASEBAN,LANSIA,Dosis 2,1575
2021-10-29,3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,LANSIA,Dosis 2,3782
2021-10-29,3171061002,JAKARTA PUSAT,MENTENG,PEGANGSAAN,LANSIA,Dosis 2,1319
2021-10-29,3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LANSIA,Dosis 2,5129
2021-10-29,3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LANSIA,Dosis 2,6440
2021-10-29,3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,LANSIA,Dosis 2,2292
2021-10-29,3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,LANSIA,Dosis 2,2750
2021-10-29,3175051005,JAKARTA TIMUR,PASAR REBO,PEKAYON,LANSIA,Dosis 2,2545
2021-10-29,3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,LANSIA,Dosis 2,2357
2021-10-29,3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,LANSIA,Dosis 2,2508
2021-10-29,3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,LANSIA,Dosis 2,1379
2021-10-29,3175061003,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,LANSIA,Dosis 2,4016
2021-10-29,3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LANSIA,Dosis 2,3736
2021-10-29,3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,LANSIA,Dosis 2,1796
2021-10-29,3171071004,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,LANSIA,Dosis 2,1293
2021-10-29,3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,LANSIA,Dosis 2,886
2021-10-29,3171011004,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,LANSIA,Dosis 2,1167
2021-10-29,3171011003,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,LANSIA,Dosis 2,1558
2021-10-29,3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,LANSIA,Dosis 2,2179
2021-10-29,3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,LANSIA,Dosis 2,2880
2021-10-29,3175081002,JAKARTA TIMUR,MAKASAR,PINANG RANTI,LANSIA,Dosis 2,1222
2021-10-29,3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,LANSIA,Dosis 2,1079
2021-10-29,3175011001,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,LANSIA,Dosis 2,2012
2021-10-29,3175021002,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,LANSIA,Dosis 2,2617
2021-10-29,3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,LANSIA,Dosis 2,6841
2021-10-29,3175071002,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,LANSIA,Dosis 2,3745
2021-10-29,3175071004,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,LANSIA,Dosis 2,5035
2021-10-29,3175071007,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,LANSIA,Dosis 2,2119
2021-10-29,3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,LANSIA,Dosis 2,2970
2021-10-29,3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,LANSIA,Dosis 2,4350
2021-10-29,3175101003,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,LANSIA,Dosis 2,1146
2021-10-29,3101011003,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,LANSIA,Dosis 2,113
2021-10-29,3101011002,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,LANSIA,Dosis 2,241
2021-10-29,3101011001,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,LANSIA,Dosis 2,282
2021-10-29,3101021003,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,LANSIA,Dosis 2,149
2021-10-29,3101021002,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,LANSIA,Dosis 2,225
2021-10-29,3101021001,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,LANSIA,Dosis 2,120
2021-10-29,3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,LANSIA,Dosis 2,703
2021-10-29,3175021001,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,LANSIA,Dosis 2,2203
2021-10-29,3175061005,JAKARTA TIMUR,CAKUNG,PULO GEBANG,LANSIA,Dosis 2,4877
2021-10-29,3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,LANSIA,Dosis 2,2385
2021-10-29,3175091005,JAKARTA TIMUR,CIRACAS,RAMBUTAN,LANSIA,Dosis 2,1573
2021-10-29,3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LANSIA,Dosis 2,1597
2021-10-29,3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LANSIA,Dosis 2,1579
2021-10-29,3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,LANSIA,Dosis 2,663
2021-10-29,3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,LANSIA,Dosis 2,3094
2021-10-29,3175031004,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,LANSIA,Dosis 2,1335
2021-10-29,3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,LANSIA,Dosis 2,1293
2021-10-29,3175061002,JAKARTA TIMUR,CAKUNG,RAWA TERATE,LANSIA,Dosis 2,1060
2021-10-29,3175021005,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,LANSIA,Dosis 2,2644
2021-10-29,3171051003,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,LANSIA,Dosis 2,1542
2021-10-29,3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,LANSIA,Dosis 2,591
2021-10-29,3172041006,JAKARTA UTARA,CILINCING,ROROTAN,LANSIA,Dosis 2,1587
2021-10-29,3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,LANSIA,Dosis 2,399
2021-10-29,3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,LANSIA,Dosis 2,2164
2021-10-29,3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,LANSIA,Dosis 2,3491
2021-10-29,3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LANSIA,Dosis 2,1814
2021-10-29,3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,LANSIA,Dosis 2,234
2021-10-29,3171041001,JAKARTA PUSAT,SENEN,SENEN,LANSIA,Dosis 2,518
2021-10-29,3171031004,JAKARTA PUSAT,KEMAYORAN,SERDANG,LANSIA,Dosis 2,1601
2021-10-29,3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,LANSIA,Dosis 2,256
2021-10-29,3175101005,JAKARTA TIMUR,CIPAYUNG,SETU,LANSIA,Dosis 2,1025
2021-10-29,3173071002,JAKARTA BARAT,PALMERAH,SLIPI,LANSIA,Dosis 2,1241
2021-10-29,3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,LANSIA,Dosis 2,2675
2021-10-29,3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,LANSIA,Dosis 2,3388
2021-10-29,3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,LANSIA,Dosis 2,1499
2021-10-29,3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,LANSIA,Dosis 2,1805
2021-10-29,3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,LANSIA,Dosis 2,2250
2021-10-29,3171031007,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LANSIA,Dosis 2,1553
2021-10-29,3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LANSIA,Dosis 2,1587
2021-10-29,3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LANSIA,Dosis 2,6503
2021-10-29,3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LANSIA,Dosis 2,4995
2021-10-29,3175091004,JAKARTA TIMUR,CIRACAS,SUSUKAN,LANSIA,Dosis 2,1969
2021-10-29,3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,LANSIA,Dosis 2,1704
2021-10-29,3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,LANSIA,Dosis 2,929
2021-10-29,3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,LANSIA,Dosis 2,2457
2021-10-29,3171081004,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,LANSIA,Dosis 2,2339
2021-10-29,3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,LANSIA,Dosis 2,1340
2021-10-29,3174091005,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,LANSIA,Dosis 2,2408
2021-10-29,3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,LANSIA,Dosis 2,2219
2021-10-29,3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,LANSIA,Dosis 2,2125
2021-10-29,3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LANSIA,Dosis 2,1696
2021-10-29,3174011002,JAKARTA SELATAN,TEBET,TEBET BARAT,LANSIA,Dosis 2,2001
2021-10-29,3174011001,JAKARTA SELATAN,TEBET,TEBET TIMUR,LANSIA,Dosis 2,1791
2021-10-29,3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,LANSIA,Dosis 2,3410
2021-10-29,3174031004,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,LANSIA,Dosis 2,1268
2021-10-29,3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,LANSIA,Dosis 2,2695
2021-10-29,3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,LANSIA,Dosis 2,1442
2021-10-29,3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,LANSIA,Dosis 2,2864
2021-10-29,3175061006,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,LANSIA,Dosis 2,1646
2021-10-29,3174101005,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,LANSIA,Dosis 2,2049
2021-10-29,3175011006,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,LANSIA,Dosis 2,2426
2021-10-29,3175011002,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,LANSIA,Dosis 2,1659
2021-10-29,3171031008,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LANSIA,Dosis 2,1431
2021-10-29,3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LANSIA,Dosis 2,2181
2021-10-29,3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,LANSIA,Dosis 2,2861
2021-10-30,3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,LANSIA,Dosis 2,1295
2021-10-30,3173041007,JAKARTA BARAT,TAMBORA,ANGKE,LANSIA,Dosis 2,2103
2021-10-30,3175041005,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,LANSIA,Dosis 2,1102
2021-10-30,3175031003,JAKARTA TIMUR,JATINEGARA,BALI MESTER,LANSIA,Dosis 2,946
2021-10-30,3175101006,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,LANSIA,Dosis 2,1468
2021-10-30,3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,LANSIA,Dosis 2,1173
2021-10-30,3175051002,JAKARTA TIMUR,PASAR REBO,BARU,LANSIA,Dosis 2,1116
2021-10-30,3175041004,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,LANSIA,Dosis 2,2011
2021-10-30,3171071002,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,LANSIA,Dosis 2,1716
2021-10-30,3175031002,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,LANSIA,Dosis 2,1949
2021-10-30,3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,LANSIA,Dosis 2,3175
2021-10-30,3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,LANSIA,Dosis 2,2106
2021-10-30,3171041006,JAKARTA PUSAT,SENEN,BUNGUR,LANSIA,Dosis 2,1365
2021-10-30,3175061007,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,LANSIA,Dosis 2,1597
2021-10-30,3175061004,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,LANSIA,Dosis 2,2701
2021-10-30,3175041007,JAKARTA TIMUR,KRAMAT JATI,CAWANG,LANSIA,Dosis 2,1853
2021-10-30,3175101008,JAKARTA TIMUR,CIPAYUNG,CEGER,LANSIA,Dosis 2,1021
2021-10-30,3171031006,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,LANSIA,Dosis 2,1701
2021-10-30,3171051002,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,LANSIA,Dosis 2,2155
2021-10-30,3171051001,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,LANSIA,Dosis 2,2059
2021-10-30,3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,LANSIA,Dosis 2,4040
2021-10-30,3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,LANSIA,Dosis 2,3841
2021-10-30,3175091002,JAKARTA TIMUR,CIRACAS,CIBUBUR,LANSIA,Dosis 2,4182
2021-10-30,3171011002,JAKARTA PUSAT,GAMBIR,CIDENG,LANSIA,Dosis 2,1812
2021-10-30,3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,LANSIA,Dosis 2,2017
2021-10-30,3175051003,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,LANSIA,Dosis 2,2436
2021-10-30,3171061003,JAKARTA PUSAT,MENTENG,CIKINI,LANSIA,Dosis 2,649
2021-10-30,3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,LANSIA,Dosis 2,713
2021-10-30,3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,LANSIA,Dosis 2,3732
2021-10-30,3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,LANSIA,Dosis 2,1240
2021-10-30,3175101002,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,LANSIA,Dosis 2,1124
2021-10-30,3175041006,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,LANSIA,Dosis 2,2105
2021-10-30,3172041001,JAKARTA UTARA,CILINCING,CILINCING,LANSIA,Dosis 2,1826
2021-10-30,3175101001,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,LANSIA,Dosis 2,1622
2021-10-30,3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,LANSIA,Dosis 2,1742
2021-10-30,3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,LANSIA,Dosis 2,1758
2021-10-30,3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,LANSIA,Dosis 2,1837
2021-10-30,3175021003,JAKARTA TIMUR,PULO GADUNG,CIPINANG,LANSIA,Dosis 2,2530
2021-10-30,3175031007,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,LANSIA,Dosis 2,1491
2021-10-30,3175031008,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,LANSIA,Dosis 2,1892
2021-10-30,3175031005,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,LANSIA,Dosis 2,2483
2021-10-30,3175081005,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,LANSIA,Dosis 2,2811
2021-10-30,3175031006,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,LANSIA,Dosis 2,3570
2021-10-30,3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,LANSIA,Dosis 2,1982
2021-10-30,3175091001,JAKARTA TIMUR,CIRACAS,CIRACAS,LANSIA,Dosis 2,3243
2021-10-30,3175041003,JAKARTA TIMUR,KRAMAT JATI,DUKUH,LANSIA,Dosis 2,1449
2021-10-30,3175071001,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,LANSIA,Dosis 2,4226
2021-10-30,3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,LANSIA,Dosis 2,1713
2021-10-30,3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,LANSIA,Dosis 2,5650
2021-10-30,3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,LANSIA,Dosis 2,3784
2021-10-30,3171011006,JAKARTA PUSAT,GAMBIR,DURI PULO,LANSIA,Dosis 2,1357
2021-10-30,3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,LANSIA,Dosis 2,1307
2021-10-30,3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,LANSIA,Dosis 2,1477
2021-10-30,3171081003,JAKARTA PUSAT,JOHAR BARU,GALUR,LANSIA,Dosis 2,1001
2021-10-30,3171011001,JAKARTA PUSAT,GAMBIR,GAMBIR,LANSIA,Dosis 2,206
2021-10-30,3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,LANSIA,Dosis 2,1294
2021-10-30,3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,LANSIA,Dosis 2,2597
2021-10-30,3175051001,JAKARTA TIMUR,PASAR REBO,GEDONG,LANSIA,Dosis 2,2060
2021-10-30,3171071001,JAKARTA PUSAT,TANAH ABANG,GELORA,LANSIA,Dosis 2,272
2021-10-30,3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,LANSIA,Dosis 2,1431
2021-10-30,3171061004,JAKARTA PUSAT,MENTENG,GONDANGDIA,LANSIA,Dosis 2,579
2021-10-30,3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,LANSIA,Dosis 2,1518
2021-10-30,3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,LANSIA,Dosis 2,2426
2021-10-30,3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,LANSIA,Dosis 2,2449
2021-10-30,3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,LANSIA,Dosis 2,491
2021-10-30,3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,LANSIA,Dosis 2,906
2021-10-30,3171031005,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,LANSIA,Dosis 2,1566
2021-10-30,3171021004,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,LANSIA,Dosis 2,1963
2021-10-30,3175081004,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,LANSIA,Dosis 2,1127
2021-10-30,3171031003,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,LANSIA,Dosis 2,1244
2021-10-30,3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,LANSIA,Dosis 2,3352
2021-10-30,3175021007,JAKARTA TIMUR,PULO GADUNG,JATI,LANSIA,Dosis 2,2872
